,prediction
2330,3.498699999999996
2331,6.9682
2332,15.893999999999984
2333,2.0633999999999975
2334,4.811399999999997
2335,11.5775
2336,2.0768999999999975
2337,4.675100000000003
2338,4.679000000000006
2339,7.919099999999999
2340,3.996099999999995
2341,6.6952
2342,8.512499999999996
2343,6.65660000000001
2344,1.896000000000002
2345,6.732999999999999
2346,9.197200000000011
2347,9.172200000000014
2348,2.176999999999998
2349,38.8675
2350,5.6063
2351,19.045299999999994
2352,23.1826
2353,13.881600000000022
2354,6.067000000000003
2355,2.202600000000002
2356,7.057200000000007
2357,5.693500000000004
2358,2.604999999999996
2359,3.4659999999999975
2360,6.881599999999995
2361,13.979700000000001
2362,2.296999999999997
2363,5.044199999999993
2364,2.3060000000000027
2365,3.820000000000003
2366,6.3901999999999965
2367,8.954099999999999
2368,5.939700000000004
2369,7.226400000000007
2370,5.626299999999992
2371,4.6025999999999945
2372,4.7397
2373,5.7707999999999995
2374,9.910999999999998
2375,4.273299999999995
2376,9.999399999999987
2377,8.2525
2378,7.018199999999994
2379,8.207100000000006
2380,4.9905
2381,7.547200000000004
2382,8.65069999999999
2383,11.213500000000002
2384,1.7129000000000014
2385,15.235800000000017
2386,35.733200000000004
2387,22.976000000000003
2388,5.102500000000005
2389,9.8011
2390,9.304800000000006
2391,7.6752
2392,3.7387999999999972
2393,1.622400000000002
2394,2.1842999999999972
2395,9.686199999999989
2396,0.9166000000000009
2397,7.752800000000001
2398,4.019000000000005
2399,4.238500000000001
2400,29.323400000000003
2401,3.9761999999999955
2402,4.041299999999996
2403,2.071099999999998
2404,4.330399999999994
2405,5.515699999999997
2406,4.614799999999997
2407,4.0786999999999995
2408,13.637300000000003
2409,6.030500000000002
2410,15.0519
2411,2.959600000000001
2412,7.640599999999995
2413,6.425000000000001
2414,15.062999999999999
2415,3.899099999999996
2416,2.876099999999995
2417,11.092500000000003
2418,7.4454000000000065
2419,3.882200000000005
2420,6.820500000000007
2421,5.791700000000005
2422,6.8256999999999985
2423,5.507600000000002
2424,49.5294
2425,2.103500000000002
2426,1.6694000000000013
2427,7.6222
2428,8.757000000000001
2429,9.694399999999991
2430,5.583100000000002
2431,47.62039999999999
2432,4.041800000000006
2433,10.466600000000007
2434,1.7527000000000017
2435,4.3317000000000005
2436,3.6222000000000043
2437,4.762799999999997
2438,10.37
2439,15.965800000000009
2440,4.643500000000002
2441,3.615900000000003
2442,6.206900000000002
2443,3.4754
2444,6.855900000000006
2445,23.0235
2446,10.698000000000002
2447,6.368100000000001
2448,11.976600000000001
2449,16.3429
2450,5.371600000000005
2451,5.655100000000009
2452,6.448
2453,6.463300000000001
2454,5.025499999999995
2455,4.827799999999997
2456,21.10560000000001
2457,6.8169
2458,1.9081999999999988
2459,1.9707999999999972
2460,7.133600000000001
2461,3.7925000000000035
2462,8.564799999999986
2463,3.0824000000000003
2464,58.4374
2465,6.2038
2466,6.371199999999998
2467,14.0149
2468,8.700800000000001
2469,10.4028
2470,6.630000000000003
2471,51.8175
2472,6.5499000000000045
2473,5.991600000000001
2474,1.1902000000000017
2475,4.6224000000000025
2476,5.5856999999999974
2477,6.803799999999995
2478,5.891000000000002
2479,4.355299999999999
2480,8.287700000000001
2481,3.2273000000000036
2482,4.3184
2483,5.3755999999999995
2484,2.8585999999999974
2485,5.398800000000003
2486,11.967900000000016
2487,9.042800000000009
2488,3.5646000000000013
2489,6.202999999999999
2490,8.80549999999999
2491,3.9856
2492,5.7174000000000005
2493,8.560599999999992
2494,6.673000000000005
2495,2.9923999999999977
2496,13.262500000000003
2497,49.062999999999995
2498,20.24149999999998
2499,36.065899999999964
2500,10.728499999999995
2501,6.534599999999994
2502,5.920300000000006
2503,4.356600000000005
2504,7.074499999999993
2505,4.9069
2506,37.74049999999999
2507,2.3869000000000025
2508,9.781000000000015
2509,31.55740000000001
2510,21.709600000000034
2511,4.635300000000001
2512,2.1712000000000025
2513,5.2420999999999935
2514,3.5495
2515,27.233500000000003
2516,15.1748
2517,6.035400000000002
2518,4.9245
2519,9.3517
2520,8.575599999999994
2521,4.561799999999998
2522,4.5025
2523,5.141699999999991
2524,3.650699999999994
2525,5.8083
2526,3.977399999999995
2527,4.3976
2528,2.629199999999997
2529,7.9747000000000074
2530,8.179000000000007
2531,9.540000000000001
2532,2.6992000000000007
2533,2.228400000000001
2534,3.5446000000000004
2535,3.8062000000000036
2536,8.428000000000011
2537,7.443399999999996
2538,6.662900000000008
2539,14.19490000000001
2540,3.7484
2541,2.5492000000000004
2542,5.098500000000002
2543,8.349599999999992
2544,18.9954
2545,9.529300000000001
2546,9.441499999999998
2547,23.506999999999998
2548,7.025999999999998
2549,9.644099999999995
2550,5.393299999999999
2551,4.706499999999995
2552,20.33
2553,1.9142999999999983
2554,8.957899999999988
2555,5.763800000000001
2556,7.490200000000002
2557,20.6357
2558,5.3953999999999995
2559,12.880300000000018
2560,7.540900000000006
2561,4.371300000000002
2562,5.497000000000001
2563,2.762999999999997
2564,9.451899999999998
2565,11.039800000000007
2566,4.4498
2567,18.133899999999993
2568,3.0943000000000045
2569,14.6813
2570,14.901400000000015
2571,3.7016000000000013
2572,5.008700000000007
2573,9.274800000000013
2574,63.45700000000001
2575,3.6712000000000002
2576,2.992699999999999
2577,1.868856299999998
2578,5.302599999999999
2579,37.921
2580,3.1247000000000043
2581,3.6700000000000035
2582,5.612100000000001
2583,3.0472999999999986
2584,5.770599999999995
2585,7.051800000000002
2586,61.67739999999998
2587,47.263000000000005
2588,20.268500000000003
2589,3.7439
2590,5.469599999999999
2591,4.220899999999999
2592,5.053099999999994
2593,8.849600000000004
2594,5.086300000000006
2595,9.892800000000001
2596,5.6949000000000005
2597,1.7115999999999991
2598,8.4122
2599,2.886199999999997
2600,3.936000000000001
2601,22.356000000000005
2602,8.74059999999999
2603,17.7329
2604,3.786800000000002
2605,6.367500000000002
2606,3.1491000000000002
2607,9.234500000000002
2608,7.760900000000001
2609,7.313800000000001
2610,8.867099999999999
2611,7.504400000000001
2612,12.298900000000001
2613,7.403399999999994
2614,2.0636999999999985
2615,3.1008999999999998
2616,6.964700000000001
2617,2.2339999999999955
2618,5.352199999999991
2619,0.9256635
2620,5.455600000000001
2621,6.9335999999999975
2622,6.243100000000009
2623,6.581000000000002
2624,3.8777999999999957
2625,5.449300000000003
2626,6.590799999999999
2627,17.6236
2628,4.374299999999997
2629,5.5548
2630,4.567299999999996
2631,4.814299999999993
2632,4.4165999999999945
2633,5.354699999999992
2634,8.948100000000014
2635,6.395099999999996
2636,13.6462
2637,6.808400000000002
2638,3.3058000000000023
2639,6.8099
2640,2.8383000000000025
2641,1.8385000000000016
2642,4.651500000000004
2643,13.675799999999997
2644,4.234900000000001
2645,14.5778
2646,6.098099999999999
2647,19.95579999999998
2648,8.345500000000001
2649,2.8542
2650,3.113799999999996
2651,48.72619999999999
2652,4.925999999999993
2653,3.7938999999999954
2654,2.6875000000000044
2655,7.95849999999999
2656,8.394999999999992
2657,3.6386999999999974
2658,10.655699999999985
2659,7.638200000000005
2660,7.224800000000001
2661,6.818799999999993
2662,1.9621000000000022
2663,2.6865000000000014
2664,2.630399999999998
2665,4.493099999999995
2666,8.822000000000001
2667,7.271199999999998
2668,10.231899999999998
2669,3.417900000000003
2670,7.489300000000002
2671,16.758000000000003
2672,7.038100000000009
2673,6.699100000000004
2674,10.221500000000013
2675,6.827699999999998
2676,1.6127999999999991
2677,2.8929
2678,6.765300000000007
2679,9.736899999999991
2680,5.082700000000002
2681,3.144100000000003
2682,19.256200000000028
2683,5.0366000000000035
2684,5.172099999999997
2685,3.4795
2686,11.987
2687,12.353399999999999
2688,9.106699999999998
2689,3.6566999999999967
2690,9.01760000000002
2691,10.478399999999999
2692,5.107199999999994
2693,2.831300000000001
2694,2.320599999999999
2695,4.098400000000007
2696,5.090200000000003
2697,31.956500000000002
2698,29.258500000000005
2699,6.904100000000001
2700,8.929899999999993
2701,3.4619999999999993
2702,2.305699999999998
2703,2.3090586000000024
2704,7.9056
2705,4.3801
2706,7.105300000000009
2707,1.7967000000000013
2708,22.870200000000015
2709,2.7755999999999994
2710,14.931199999999999
2711,1.8434000000000004
2712,13.538500000000006
2713,4.636700000000004
2714,11.717900000000002
2715,6.931400000000001
2716,8.2732
2717,6.2487
2718,8.091199999999988
2719,3.4343000000000012
2720,3.7075
2721,23.82860000000004
2722,2.798599999999999
2723,3.380800000000001
2724,1.5648
2725,2.8107000000000006
2726,9.831299999999997
2727,4.2627
2728,7.2739999999999965
2729,9.803299999999993
2730,3.6236000000000037
2731,4.8216
2732,10.953599999999987
2733,3.567599999999995
2734,5.176900000000005
2735,3.7146999999999997
2736,8.342100000000011
2737,2.505000000000002
2738,23.55720000000001
2739,3.0793
2740,39.696700000000035
2741,7.779500000000002
2742,6.23590000000001
2743,16.85850000000001
2744,6.445799999999997
2745,4.2568
2746,2.6842999999999995
2747,3.979300000000004
2748,4.184300000000004
2749,2.221800000000002
2750,9.016000000000007
2751,9.2119
2752,8.405100000000004
2753,3.307600000000001
2754,2.1593
2755,0.9548821999999995
2756,8.2793
2757,5.641100000000005
2758,2.7613934000000024
2759,4.8872999999999935
2760,7.340700000000011
2761,17.35300000000002
2762,7.836999999999998
2763,4.161100000000002
2764,12.589099999999991
2765,2.2795999999999985
2766,70.03349999999999
2767,6.4425
2768,2.7177999999999987
2769,3.6521999999999974
2770,2.7422000000000004
2771,46.2625
2772,5.804299999999999
2773,2.1712000000000016
2774,8.101400000000005
2775,2.4106000000000027
2776,5.114299999999994
2777,5.6353
2778,2.6239999999999997
2779,4.297799999999995
2780,5.577099999999999
2781,4.997899999999998
2782,9.746600000000011
2783,4.830499999999997
2784,5.879700000000003
2785,5.976599999999999
2786,4.724200000000003
2787,8.531399999999989
2788,8.242600000000005
2789,6.075600000000001
2790,28.54730000000001
2791,5.795500000000007
2792,3.644799999999995
2793,25.068399999999986
2794,5.559699999999997
2795,9.50240000000001
2796,1.7753000000000005
2797,3.7095999999999982
2798,5.98219999999999
2799,1.5809
2800,5.506499999999993
2801,2.1386999999999996
2802,8.736699999999999
2803,5.626099999999993
2804,58.7975
2805,4.618899999999996
2806,8.2545
2807,5.355300000000005
2808,9.090600000000002
2809,12.711100000000004
2810,8.080799999999996
2811,5.0708
2812,3.0586
2813,30.968500000000002
2814,6.3631
2815,4.052299999999997
2816,10.95339999999998
2817,6.355100000000002
2818,4.925500000000005
2819,4.181800000000001
2820,6.9144999999999985
2821,5.261500000000001
2822,4.9064
2823,14.79370000000001
2824,35.893499999999996
2825,7.592099999999999
2826,13.4756
2827,3.502800000000001
2828,5.014599999999999
2829,17.181500000000018
2830,8.852599999999981
2831,4.760199999999994
2832,7.064299999999999
2833,5.270300000000002
2834,3.5013000000000005
2835,5.375299999999994
2836,4.325499999999998
2837,5.265099999999995
2838,3.043499999999999
2839,9.757000000000001
2840,6.449100000000004
2841,3.0863
2842,6.295800000000009
2843,2.5163999999999995
2844,1.7891000000000008
2845,4.879800000000005
2846,6.080300000000001
2847,18.23050000000001
2848,6.091899999999999
2849,37.609799999999986
2850,7.4552999999999985
2851,5.289299999999993
2852,3.0897999999999963
2853,21.2007
2854,6.226200000000001
2855,20.968100000000035
2856,8.177900000000008
2857,1.7591999999999985
2858,5.172999999999999
2859,4.261700000000006
2860,13.285600000000002
2861,6.457000000000002
2862,1.9031000000000038
2863,6.071200000000005
2864,5.734300000000002
2865,4.1834999999999996
2866,39.4288
2867,3.278700000000001
2868,8.353899999999992
2869,4.095899999999999
2870,2.7546999999999975
2871,91.4494999999999
2872,3.211599999999996
2873,10.497400000000003
2874,0.8575999999999998
2875,3.693400000000006
2876,2.9859999999999998
2877,2.8705999999999987
2878,19.150899999999986
2879,5.000299999999993
2880,7.9780999999999995
2881,5.123699999999997
2882,8.016099999999991
2883,8.368500000000001
2884,19.71309999999998
2885,7.352399999999999
2886,6.434099999999997
2887,23.5948
2888,6.028499999999999
2889,7.989499999999996
2890,3.3484000000000003
2891,17.331700000000016
2892,13.606200000000019
2893,4.783400000000004
2894,4.670999999999998
2895,29.5665
2896,4.518599999999999
2897,10.834700000000003
2898,4.317600000000005
2899,3.7364999999999986
2900,13.857899999999987
2901,6.557100000000007
2902,2.3298586000000028
2903,8.312999999999999
2904,7.337099999999997
2905,7.3554
2906,9.2495
2907,14.758999999999984
2908,3.9770999999999974
2909,6.750900000000004
2910,3.427300000000002
2911,6.773600000000005
2912,8.4635
2913,8.6349
2914,5.050400000000006
2915,4.0158999999999985
2916,8.9036
2917,7.866600000000001
2918,7.836400000000002
2919,5.9457
2920,7.488900000000005
2921,2.558799999999996
2922,21.372700000000005
2923,2.2880000000000003
2924,6.4841
2925,6.176000000000004
2926,3.839600000000005
2927,2.9957999999999987
2928,4.335999999999998
2929,6.143599999999995
2930,3.375699999999999
2931,6.886300000000001
2932,9.822100000000013
2933,5.236299999999993
2934,4.241900000000002
2935,4.646799999999994
2936,5.507499999999996
2937,22.3655
2938,5.158200000000005
2939,2.391599999999998
2940,5.913599999999994
2941,9.195500000000003
2942,3.2578999999999976
2943,3.3705000000000034
2944,5.630200000000006
2945,3.636999999999999
2946,9.371700000000008
2947,6.535899999999995
2948,8.746
2949,9.650700000000008
2950,2.7421000000000024
2951,17.849000000000004
2952,8.44739999999999
2953,4.38
2954,5.472599999999997
2955,5.594200000000001
2956,6.651000000000006
2957,4.6583
2958,10.438600000000006
2959,2.5893000000000006
2960,5.99519999999999
2961,0.9283996000000009
2962,9.440800000000001
2963,19.459300000000006
2964,6.554499999999994
2965,2.120099999999998
2966,4.9052999999999995
2967,7.179400000000005
2968,13.09640000000001
2969,3.2292000000000036
2970,5.809699999999999
2971,3.3486000000000002
2972,6.863000000000008
2973,2.5916999999999972
2974,1.9093314000000015
2975,3.225500000000003
2976,2.289599999999999
2977,4.394999999999997
2978,7.112499999999991
2979,1.9062168000000002
2980,5.568199999999993
2981,8.00519999999999
2982,3.4788999999999963
2983,4.131600000000001
2984,8.180400000000002
2985,3.6959000000000035
2986,2.0061000000000018
2987,5.393000000000003
2988,1.698700000000002
2989,55.547
2990,4.689599999999995
2991,10.209099999999985
2992,13.836300000000005
2993,16.716999999999988
2994,8.204299999999998
2995,8.70780000000001
2996,5.575300000000002
2997,8.308
2998,1.721100000000002
2999,5.013999999999994
3000,9.925399999999998
3001,23.9696
3002,6.3153999999999995
3003,5.446099999999996
3004,2.3303
3005,11.939199999999998
3006,5.016899999999998
3007,17.613500000000002
3008,10.74360000000001
3009,28.3095
3010,8.152700000000005
3011,5.177299999999994
3012,5.117000000000001
3013,5.273400000000007
3014,5.106400000000002
3015,6.921999999999998
3016,9.974400000000003
3017,8.931600000000014
3018,7.2232000000000065
3019,7.214199999999995
3020,8.336600000000002
3021,8.44459999999999
3022,5.259399999999999
3023,2.845200000000002
3024,8.862300000000001
3025,10.5306
3026,11.19350000000001
3027,18.486500000000017
3028,5.6113
3029,5.280700000000001
3030,1.5582999999999998
3031,7.171500000000013
3032,2.2585999999999977
3033,4.736999999999995
3034,5.350700000000009
3035,5.4252999999999965
3036,9.511800000000001
3037,19.539000000000026
3038,5.0291999999999994
3039,9.95029999999999
3040,2.2499999999999996
3041,1.394300000000002
3042,8.1352
3043,36.2257
3044,5.350900000000006
3045,4.961899999999999
3046,8.0966
3047,1.9930000000000032
3048,42.71099999999999
3049,4.320300000000001
3050,1.5311999999999995
3051,2.4227000000000043
3052,8.506899999999995
3053,1.2518000999999996
3054,8.7481
3055,14.733600000000003
3056,3.202900000000003
3057,4.8891
3058,13.59960000000001
3059,11.731100000000001
3060,1.9203000000000015
3061,6.567199999999993
3062,7.337999999999998
3063,5.5481000000000025
3064,4.015100000000003
3065,48.5979
3066,10.3412
3067,3.7727
3068,3.0499000000000027
3069,6.615600000000008
3070,6.1458
3071,6.820299999999991
3072,9.14710000000001
3073,8.2218
3074,9.163000000000006
3075,6.189699999999992
3076,2.559600000000004
3077,6.596400000000002
3078,5.5761999999999965
3079,9.650000000000018
3080,9.83530000000001
3081,5.4886999999999935
3082,9.721899999999996
3083,9.9697
3084,2.3506999999999976
3085,3.0944
3086,34.542
3087,4.203399999999999
3088,5.4817
3089,4.507999999999996
3090,6.623000000000001
3091,4.465100000000002
3092,3.0575999999999963
3093,5.591499999999988
3094,6.5048
3095,3.103000000000001
3096,5.118300000000003
3097,17.2187
3098,5.557499999999992
3099,2.1392000000000007
3100,3.6495000000000015
3101,9.049799999999989
3102,7.44159999999999
3103,22.959600000000002
3104,3.938499999999996
3105,3.3372999999999955
3106,5.869799999999998
3107,3.6616000000000013
3108,7.9650000000000025
3109,17.688700000000004
3110,2.9309000000000016
3111,2.465400000000001
3112,4.3406
3113,3.0197000000000003
3114,6.9705
3115,4.445
3116,2.008829299999997
3117,14.767500000000002
3118,2.8550999999999966
3119,6.8706
3120,4.540400000000001
3121,3.573200000000002
3122,9.362000000000005
3123,5.534400000000001
3124,6.969400000000005
3125,4.412500000000003
3126,6.853900000000002
3127,4.1005
3128,7.284400000000009
3129,6.129900000000001
3130,15.6008
3131,5.506599999999995
3132,17.149000000000022
3133,7.7374000000000045
3134,1.781899999999999
3135,2.708100000000002
3136,6.173400000000002
3137,3.3873
3138,7.141100000000006
3139,4.4173000000000044
3140,2.965899999999996
3141,5.571100000000002
3142,8.171099999999994
3143,7.895200000000005
3144,3.2243999999999953
3145,5.526200000000004
3146,1.3555172
3147,2.270899999999997
3148,9.06509999999999
3149,20.64240000000002
3150,6.760099999999997
3151,16.359000000000023
3152,1.9781
3153,6.6336
3154,3.8702000000000036
3155,3.540399999999999
3156,5.8549
3157,4.674300000000005
3158,29.07
3159,7.619299999999999
3160,8.834300000000002
3161,5.463699999999999
3162,4.772700000000007
3163,5.207599999999994
3164,17.098300000000012
3165,5.116999999999993
3166,16.8531
3167,30.102000000000004
3168,9.542200000000001
3169,1.7466000000000008
3170,6.6029
3171,4.659899999999999
3172,13.533600000000014
3173,2.3017
3174,3.784700000000002
3175,11.057
3176,7.384300000000004
3177,6.0963999999999965
3178,9.253600000000004
3179,5.721199999999991
3180,3.7732000000000028
3181,12.595500000000005
3182,5.4650000000000025
3183,2.6756999999999977
3184,62.1445
3185,16.015099999999983
3186,6.8474
3187,7.798699999999994
3188,6.510799999999997
3189,2.580599999999996
3190,5.3459
3191,7.0993999999999975
3192,5.7384
3193,3.521699999999997
3194,7.5123000000000095
3195,14.586200000000002
3196,4.672500000000006
3197,38.2743
3198,3.900599999999997
3199,2.7883999999999998
3200,6.8744
3201,27.925
3202,5.731500000000003
3203,37.122
3204,24.339000000000024
3205,5.642999999999996
3206,4.3505
3207,3.9128999999999996
3208,10.490500000000008
3209,1.9352999999999974
3210,2.9933000000000027
3211,6.230900000000007
3212,5.518899999999998
3213,10.974000000000006
3214,6.186400000000008
3215,12.003100000000002
3216,1.5856999999999997
3217,6.339600000000006
3218,1.7981
3219,4.819099999999993
3220,3.069200000000001
3221,4.647299999999997
3222,5.768400000000001
3223,31.81
3224,25.185800000000018
3225,3.5226999999999977
3226,6.873400000000003
3227,2.726699999999998
3228,5.0996999999999995
3229,5.716399999999993
3230,7.623800000000004
3231,2.7355999999999985
3232,10.1465
3233,1.3360999999999987
3234,5.271800000000001
3235,4.085499999999995
3236,3.472599999999996
3237,4.492299999999995
3238,10.607599999999985
3239,10.458799999999998
3240,4.644799999999997
3241,9.235199999999997
3242,0.771800000000001
3243,6.405499999999997
3244,14.474999999999993
3245,1.995400000000003
3246,4.318699999999999
3247,5.998000000000004
3248,9.557599999999999
3249,2.5187999999999975
3250,5.670700000000002
3251,13.401099999999978
3252,4.6802000000000055
3253,8.5246
3254,47.852599999999995
3255,4.245200000000005
3256,4.239300000000001
3257,1.6283999999999998
3258,4.502100000000002
3259,13.472000000000001
3260,9.1184
3261,5.124999999999996
3262,9.9964
3263,48.684
3264,3.3298000000000036
3265,4.798999999999995
3266,8.954699999999999
3267,6.9293999999999984
3268,2.6714
3269,1.6716000000000018
3270,5.172300000000006
3271,2.1105
3272,6.213199999999998
3273,7.647999999999991
3274,5.190299999999992
3275,7.035399999999999
3276,7.037400000000002
3277,4.114499999999994
3278,4.931400000000007
3279,5.494100000000002
3280,7.184200000000001
3281,3.856699999999995
3282,4.245699999999997
3283,6.602000000000005
3284,7.799699999999993
3285,6.143399999999998
3286,2.016500000000002
3287,9.4035
3288,4.461899999999997
3289,4.481700000000001
3290,15.130300000000004
3291,21.56570000000002
3292,9.556700000000014
3293,5.277599999999996
3294,5.217899999999997
3295,10.625599999999999
3296,7.757600000000001
3297,3.0241000000000025
3298,4.497100000000004
3299,8.715500000000004
3300,9.207400000000012
3301,4.929799999999993
3302,17.346700000000002
3303,6.474099999999998
3304,6.8822
3305,7.4234000000000036
3306,6.422800000000002
3307,2.1369000000000025
3308,10.367699999999997
3309,5.078300000000002
3310,3.2636000000000025
3311,3.8864999999999945
3312,2.0836
3313,4.406499999999997
3314,1.6050000000000018
3315,21.6296
3316,7.400099999999994
3317,3.5365999999999973
3318,17.486999999999995
3319,2.8702000000000036
3320,75.832
3321,14.79560000000001
3322,16.3949
3323,5.189500000000005
3324,3.7228999999999957
3325,4.325799999999997
3326,14.3476
3327,1.9168999999999996
3328,5.889200000000001
3329,6.109699999999993
3330,3.7848999999999946
3331,17.412100000000006
3332,6.817900000000002
3333,3.4613999999999963
3334,0.7133635999999995
3335,46.94800000000001
3336,4.2485999999999935
3337,4.670300000000005
3338,7.180599999999998
3339,37.195100000000004
3340,3.6487999999999943
3341,4.148900000000001
3342,6.638799999999999
3343,9.787499999999998
3344,2.064900000000001
3345,9.455900000000002
3346,3.673499999999996
3347,6.842699999999999
3348,4.589199999999994
3349,7.329400000000005
3350,2.9671000000000003
3351,5.352300000000001
3352,14.461700000000002
3353,12.100999999999999
3354,6.318000000000005
3355,3.281199999999996
3356,4.567400000000003
3357,35.6474
3358,11.983700000000017
3359,11.382700000000009
3360,7.425299999999992
3361,19.141699999999997
3362,26.397599999999994
3363,2.7941999999999996
3364,6.426499999999999
3365,37.1012
3366,8.547100000000002
3367,5.364899999999994
3368,4.994800000000007
3369,3.8292999999999995
3370,14.067199999999982
3371,22.0646
3372,14.457500000000005
3373,1.4649
3374,6.0760000000000005
3375,7.642999999999989
3376,1.3603999999999978
3377,3.727599999999996
3378,0.9735370999999993
3379,9.182400000000001
3380,3.9436000000000035
3381,2.586399999999997
3382,3.4818999999999978
3383,3.515600000000001
3384,16.6088
3385,3.678800000000003
3386,31.9475
3387,96.074
3388,4.207900000000006
3389,5.049799999999993
3390,3.216099999999999
3391,8.906800000000002
3392,7.603999999999993
3393,6.789499999999995
3394,4.3675000000000015
3395,6.041899999999999
3396,5.426899999999996
3397,8.4835
3398,8.058500000000004
3399,35.063900000000004
3400,3.5227999999999997
3401,5.276700000000001
3402,4.066600000000004
3403,7.517599999999999
3404,26.94850000000001
3405,10.4072
3406,19.16
3407,10.236900000000002
3408,6.6397
3409,3.365
3410,5.048699999999993
3411,3.450600000000002
3412,3.779800000000001
3413,11.096899999999998
3414,7.415600000000003
3415,12.972500000000002
3416,3.670600000000001
3417,2.3264000000000027
3418,2.593599999999999
3419,8.753600000000013
3420,4.514
3421,6.7633000000000045
3422,4.2498000000000005
3423,6.621800000000008
3424,7.293200000000009
3425,8.028300000000002
3426,13.793800000000001
3427,3.5675
3428,9.963199999999997
3429,6.415000000000004
3430,4.183300000000004
3431,4.359199999999997
3432,3.6216000000000004
3433,5.000000000000001
3434,13.84899999999998
3435,4.5561
3436,7.2231
3437,5.543499999999997
3438,2.7765000000000026
3439,9.418199999999999
3440,14.171100000000013
3441,10.810199999999995
3442,5.941399999999999
3443,4.488400000000004
3444,8.948500000000006
3445,2.8566000000000042
3446,9.828199999999987
3447,4.089599999999997
3448,8.736500000000003
3449,10.299399999999999
3450,9.210799999999999
3451,5.441199999999996
3452,3.151499999999997
3453,6.060299999999997
3454,4.079300000000005
3455,2.3037000000000023
3456,4.038299999999995
3457,3.623799999999997
3458,3.005499999999998
3459,7.170100000000007
3460,2.8912999999999998
3461,2.198100000000002
3462,12.008199999999999
3463,6.265200000000011
3464,4.918199999999999
3465,4.576799999999994
3466,20.474100000000007
3467,4.481199999999994
3468,14.333400000000019
3469,4.330599999999995
3470,16.33230000000002
3471,5.1041000000000025
3472,26.398000000000003
3473,5.932799999999997
3474,3.1940999999999993
3475,9.209299999999999
3476,4.457300000000003
3477,3.1179999999999968
3478,6.108199999999998
3479,3.2557
3480,7.140699999999999
3481,6.109400000000005
3482,17.33140000000002
3483,4.0506000000000055
3484,4.1908
3485,6.3016000000000005
3486,2.6376000000000026
3487,1.3619000000000003
3488,5.426500000000007
3489,3.9336000000000038
3490,2.712899999999998
3491,3.467699999999996
3492,11.939200000000005
3493,11.366000000000001
3494,35.5775
3495,6.067099999999995
3496,4.383800000000004
3497,15.4427
3498,4.103199999999996
3499,8.821300000000006
3500,3.322
3501,28.778999999999986
3502,8.700799999999992
3503,42.53179999999995
3504,5.9007
3505,7.968799999999992
3506,36.4305
3507,3.218300000000001
3508,4.848099999999994
3509,6.4523
3510,10.562800000000003
3511,5.639000000000005
3512,7.998799999999999
3513,8.265600000000006
3514,2.353800000000001
3515,7.382699999999995
3516,1.8936999999999993
3517,9.1399
3518,6.299300000000001
3519,18.986400000000003
3520,6.379899999999989
3521,8.02049999999999
3522,2.020899999999998
3523,2.377
3524,3.625999999999998
3525,4.389099999999994
3526,2.1163999999999983
3527,5.106000000000004
3528,6.686099999999999
3529,6.119999999999996
3530,1.6778999999999988
3531,4.784600000000006
3532,3.162199999999995
3533,6.977900000000001
3534,5.813299999999997
3535,3.223499999999999
3536,10.432700000000006
3537,7.981299999999996
3538,2.1276000000000015
3539,2.8732000000000024
3540,12.6218
3541,27.902100000000022
3542,8.998099999999999
3543,2.6588000000000016
3544,4.072799999999997
3545,6.075399999999991
3546,5.776800000000003
3547,70.23700000000001
3548,2.2110000000000016
3549,14.792499999999979
3550,4.2086000000000015
3551,6.0081999999999995
3552,3.1605000000000016
3553,5.0014000000000065
3554,4.252400000000003
3555,2.6654134999999974
3556,13.423700000000002
3557,11.8924
3558,8.193200000000004
3559,17.030100000000008
3560,9.403300000000014
3561,8.485400000000006
3562,2.8218000000000028
3563,4.975600000000005
3564,8.30379999999999
3565,5.691400000000007
3566,4.777400000000003
3567,1.9197000000000015
3568,35.075700000000005
3569,7.399200000000011
3570,54.25929999999998
3571,2.6071999999999975
3572,6.747799999999997
3573,7.761400000000008
3574,27.967800000000015
3575,4.290100000000006
3576,18.73310000000002
3577,10.695100000000016
3578,2.087099999999998
3579,2.6375999999999973
3580,2.998499999999999
3581,5.413299999999997
3582,4.1096
3583,7.327400000000004
3584,4.1884
3585,4.176499999999999
3586,4.363500000000005
3587,3.289599999999999
3588,1.3629999999999998
3589,7.2725000000000035
3590,5.642000000000007
3591,6.531500000000001
3592,8.828000000000014
3593,8.702900000000003
3594,6.4458
3595,67.66099999999999
3596,4.2545
3597,5.5943
3598,4.299000000000003
3599,6.560799999999998
3600,4.188500000000005
3601,8.034699999999988
3602,2.2719999999999994
3603,8.96379999999999
3604,7.5049
3605,13.826800000000018
3606,3.007000000000001
3607,7.910999999999998
3608,6.396000000000002
3609,3.9781000000000053
3610,26.879099999999983
3611,39.0415
3612,15.970100000000002
3613,9.547499999999992
3614,11.425100000000011
3615,4.5782
3616,12.251900000000004
3617,4.376400000000003
3618,15.342300000000012
3619,6.520300000000004
3620,7.169599999999997
3621,4.622500000000008
3622,6.375100000000001
3623,3.8442000000000043
3624,5.6739999999999995
3625,67.15199999999996
3626,2.6561000000000012
3627,8.490100000000007
3628,8.581900000000001
3629,3.5524000000000022
3630,5.012799999999992
3631,4.6760999999999955
3632,3.8675999999999995
3633,17.957500000000003
3634,6.375400000000003
